USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
GA,13183,326719,Long County,1037028629,8862019,400.399,3.422,31.749563,-81.74287                                                                                                                      
GA,13185,326720,Lowndes County,1287872477,34511663,497.25,13.325,30.833145,-83.268995                                                                                                                 
GA,13187,357196,Lumpkin County,732820611,3275560,282.944,1.265,34.56814,-83.998925                                                                                                                    
GA,13189,348794,McDuffie County,666608438,23095606,257.379,8.917,33.48061,-82.479572                                                                                                                  
GA,13191,356886,McIntosh County,1117184399,369182273,431.347,142.542,31.485629,-81.372141                                                                                                             
GA,13193,346957,Macon County,1037709939,13841916,400.662,5.344,32.362686,-84.051231                                                                                                                   
GA,13195,1688004,Madison County,731214551,8448220,282.324,3.262,34.12748,-83.208653                                                                                                                    
GA,13197,344107,Marion County,947213855,3785944,365.721,1.462,32.359312,-84.528735                                                                                                                    
GA,13199,346892,Meriwether County,1297342088,10832501,500.907,4.182,33.029267,-84.667058                                                                                                              
GA,13201,344088,Miller County,731471756,3211332,282.423,1.24,31.162931,-84.730398                                                                                                                     
GA,13205,343645,Mitchell County,1326483082,4314212,512.158,1.666,31.228997,-84.192038                                                                                                                 
GA,13207,343073,Monroe County,1025872454,5643846,396.092,2.179,33.018784,-83.921837                                                                                                                   
GA,13209,352276,Montgomery County,624563059,9191488,241.145,3.549,32.172108,-82.533349                                                                                                                
GA,13211,346008,Morgan County,899791082,18672325,347.411,7.209,33.598649,-83.499416                                                                                                                   
GA,13213,1688005,Murray County,892235590,5719192,344.494,2.208,34.797097,-84.73799                                                                                                                     
GA,13215,357428,Muscogee County,560731677,11683932,216.5,4.511,32.510191,-84.874946                                                                                                                   
GA,13217,1673547,Newton County,709175872,13946237,273.814,5.385,33.552751,-83.85136                                                                                                                    
GA,13219,356774,Oconee County,477461794,5246183,184.349,2.026,33.834125,-83.437728                                                                                                                    
GA,13221,351262,Oglethorpe County,1137165329,7708032,439.062,2.976,33.866806,-83.074081                                                                                                               
GA,13223,349912,Paulding County,809073023,5212127,312.385,2.012,33.92103,-84.867169                                                                                                                   
GA,13225,343153,Peach County,389233786,2678497,150.284,1.034,32.571324,-83.831978                                                                                                                     
GA,13227,1673011,Pickens County,601019205,1690669,232.055,0.653,34.456756,-84.490366                                                                                                                   
GA,13229,349086,Pierce County,881797573,7163580,340.464,2.766,31.353998,-82.21037                                                                                                                     
GA,13231,346482,Pike County,559660486,8595984,216.086,3.319,33.081149,-84.389462                                                                                                                      
GA,13233,343585,Polk County,803776466,4663881,310.34,1.801,33.996015,-85.188338                                                                                                                       
GA,13235,347593,Pulaski County,645583958,5046606,249.261,1.949,32.238803,-83.481845                                                                                                                   
GA,13237,347246,Putnam County,892721735,41451860,344.682,16.005,33.32106,-83.37179                                                                                                                    
GA,13239,350547,Quitman County,391703077,24158295,151.237,9.328,31.862938,-85.004798                                                                                                                  
GA,13241,351489,Rabun County,958649647,17848176,370.137,6.891,34.883934,-83.40487                                                                                                                     
GA,13243,352242,Randolph County,1109126228,6830041,428.236,2.637,31.762651,-84.752311                                                                                                                 
GA,13245,358024,Richmond County,840036616,10995252,324.34,4.245,33.361486,-82.074998                                                                                                                  
GA,13247,357592,Rockdale County,336228524,5899671,129.819,2.278,33.652081,-84.02637                                                                                                                   
GA,13249,344129,Schley County,432291202,2369649,166.909,0.915,32.263444,-84.322708                                                                                                                    
GA,13251,350204,Screven County,1672668619,26023811,645.821,10.048,32.744751,-81.617585                                                                                                                
