USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
MO,29187,758548,St. Francois County,1170380019,7218075,451.886,2.787,37.810707,-90.473868                                                                                                             
MO,29189,758549,St. Louis County,1315699964,39811029,507.995,15.371,38.640688,-90.446073                                                                                                              
MO,29195,758550,Saline County,1956761954,29542462,755.51,11.406,39.13584,-93.204164                                                                                                                   
MO,29197,758551,Schuyler County,795916404,2216011,307.305,0.856,40.469361,-92.519016                                                                                                                  
MO,29199,758552,Scotland County,1130548363,7217862,436.507,2.787,40.447686,-92.142824                                                                                                                 
MO,29201,758553,Scott County,1087810544,15173471,420.006,5.859,37.047793,-89.568098                                                                                                                   
MO,29203,758554,Shannon County,2599881424,464012,1003.82,0.179,37.152498,-91.391328                                                                                                                   
MO,29205,758555,Shelby County,1297230223,3764606,500.863,1.454,39.797531,-92.088719                                                                                                                   
MO,29207,758556,Stoddard County,2131929141,15025824,823.142,5.802,36.851557,-89.947481                                                                                                                
MO,29209,758557,Stone County,1201273288,121206420,463.814,46.798,36.745822,-93.457842                                                                                                                 
MO,29211,758558,Sullivan County,1678265912,9121738,647.982,3.522,40.209587,-93.109783                                                                                                                 
MO,29213,758559,Taney County,1637553944,50101664,632.263,19.344,36.649827,-93.042819                                                                                                                  
MO,29215,758560,Texas County,3049106816,5071079,1177.267,1.958,37.314257,-91.964478                                                                                                                   
MO,29217,758561,Vernon County,2140343862,27020859,826.391,10.433,37.850196,-94.341597                                                                                                                 
MO,29219,758562,Warren County,1110046954,23640753,428.592,9.128,38.761902,-91.159306                                                                                                                  
MO,29221,758563,Washington County,1968043965,6791224,759.866,2.622,37.942611,-90.897018                                                                                                               
MO,29223,758564,Wayne County,1966281375,38535344,759.186,14.879,37.111074,-90.453931                                                                                                                  
MO,29225,758565,Webster County,1534731553,3109298,592.563,1.201,37.280804,-92.87608                                                                                                                   
MO,29227,758566,Worth County,690564983,493903,266.629,0.191,40.480499,-94.419198                                                                                                                      
MO,29229,758567,Wright County,1765786969,3526470,681.774,1.362,37.267633,-92.479989                                                                                                                   
MO,29510,767557,St. Louis city,159853177,11534970,61.72,4.454,38.635699,-90.244582                                                                                                                    
