USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
VA,51195,1496656,Wise County,1044913732,5238468,403.443,2.023,36.974561,-82.62156                                                                                                                      
VA,51197,1501379,Wythe County,1196450505,7232492,461.952,2.792,36.899868,-81.08301                                                                                                                     
VA,51199,1480182,York County,271175182,285635878,104.701,110.285,37.220914,-76.395533                                                                                                                  
VA,51510,1498415,Alexandria city,38682331,1069028,14.935,0.413,38.819251,-77.08367                                                                                                                     
VA,51520,1498416,Bristol city,33336228,322412,12.871,0.124,36.616954,-82.157564                                                                                                                        
VA,51530,1498417,Buena Vista city,16674753,219579,6.438,0.085,37.729345,-79.358134                                                                                                                     
VA,51540,1789068,Charlottesville city,26535237,46120,10.245,0.018,38.037658,-78.485381                                                                                                                 
VA,51550,1498558,Chesapeake city,876598055,32349712,338.456,12.49,36.679376,-76.301788                                                                                                                 
VA,51570,1498420,Colonial Heights city,19475360,709877,7.519,0.274,37.261685,-77.396804                                                                                                                
VA,51580,1789069,Covington city,14163840,521492,5.469,0.201,37.78106,-79.985434                                                                                                                        
VA,51590,1498421,Danville city,110858218,2327667,42.803,0.899,36.583334,-79.408071                                                                                                                     
VA,51595,1498422,Emporia city,17168108,124634,6.629,0.048,36.696182,-77.535975                                                                                                                         
VA,51600,1789070,Fairfax city,16163924,84155,6.241,0.032,38.853183,-77.299025                                                                                                                          
VA,51610,1498423,Falls Church city,5300262,32,2.046,0.0,38.884722,-77.175603                                                                                                                            
VA,51620,1498424,Franklin city,21438217,227442,8.277,0.088,36.684014,-76.941396                                                                                                                        
VA,51630,1498425,Fredericksburg city,27066498,178344,10.45,0.069,38.299272,-77.486658                                                                                                                  
VA,51640,1498426,Galax city,21332077,105290,8.236,0.041,36.66564,-80.914308                                                                                                                            
VA,51650,1498554,Hampton city,133282615,219667964,51.461,84.814,37.047961,-76.297293                                                                                                                   
VA,51660,1498563,Harrisonburg city,44898874,131080,17.336,0.051,38.436255,-78.873303                                                                                                                   
VA,51670,1498428,Hopewell city,26817673,1228128,10.354,0.474,37.29101,-77.298944                                                                                                                       
VA,51678,1789071,Lexington city,6473000,67783,2.499,0.026,37.782332,-79.44432                                                                                                                          
VA,51680,1498429,Lynchburg city,126695077,1427120,48.917,0.551,37.399016,-79.195458                                                                                                                    
VA,51683,1498430,Manassas city,25493247,146287,9.843,0.056,38.746808,-77.482633                                                                                                                        
VA,51685,1498431,Manassas Park city,7857548,1609,3.034,0.001,38.769398,-77.442323                                                                                                                      
VA,51690,1789072,Martinsville city,28374648,135578,10.956,0.052,36.683527,-79.863647                                                                                                                   
VA,51700,1498555,Newport News city,178698611,131131002,68.996,50.63,37.076136,-76.52198                                                                                                                
VA,51710,1498557,Norfolk city,137981434,111701531,53.275,43.128,36.923015,-76.244641                                                                                                                   
VA,51720,1498434,Norton city,19366553,88961,7.477,0.034,36.931549,-82.625996                                                                                                                           
VA,51730,1498435,Petersburg city,58845729,577678,22.72,0.223,37.20473,-77.392368                                                                                                                       
VA,51735,1498436,Poquoson city,39773690,163429842,15.357,63.101,37.12836,-76.303534                                                                                                                    
VA,51740,1498556,Portsmouth city,86248205,34658275,33.301,13.382,36.859339,-76.356973                                                                                                                  
VA,51750,1498438,Radford city,25061729,858277,9.676,0.331,37.120119,-80.559147                                                                                                                         
VA,51760,1789073,Richmond city,155205068,6849165,59.925,2.644,37.531399,-77.476009                                                                                                                     
VA,51770,1498439,Roanoke city,110129888,855753,42.521,0.33,37.278458,-79.958174                                                                                                                        
VA,51775,1789074,Salem city,37597966,275156,14.517,0.106,37.285333,-80.055241                                                                                                                          
VA,51790,1789075,Staunton city,51593818,147694,19.92,0.057,38.157978,-79.061876                                                                                                                        
VA,51800,1498560,Suffolk city,1033837944,77026744,399.167,29.74,36.697157,-76.634781                                                                                                                   
VA,51810,1498559,Virginia Beach city,633821986,654694007,244.72,252.779,36.779525,-76.029142                                                                                                           
VA,51820,1498443,Waynesboro city,38771594,364644,14.97,0.141,38.067157,-78.90142                                                                                                                       
VA,51830,1789076,Williamsburg city,23149768,416905,8.938,0.161,37.269481,-76.708193                                                                                                                    
VA,51840,1789077,Winchester city,23809501,54462,9.193,0.021,39.173869,-78.176356                                                                                                                       
